id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
32458,N/A,"$11,500",Rolex,Datejust 41,126300,N/A,N/A,N/A,2021,N/A,N/A,41 mm,New,11500.0
9129,"Breitling Endurance Pro
X82310D91B1S1","$2,818",Breitling,Endurance Pro,X82310D91B1S1,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,44 x 12.5 mm,N/A,2818.0
4541,"Longines Master Collection
L2.628.4.77.6","$2,785",Longines,Master Collection,L2.628.4.77.6,N/A,N/A,N/A,Unknown,New,N/A,38.5 mm,N/A,2785.0
26679,"Omega De Ville Co-Axial
未使用品 箱・保証書付き OMEGA オメガ デビル コーアクシャル クロノグラフ 431.53.42.51.02.001 自動巻き メンズ_731663 中古","$11,322",Omega,De Ville Co-Axial,431.53.42.51.02.001,Automatic,Red gold,Leather,Unknown,Unworn,Men's watch/Unisex,42 mm,N/A,11322.0
10084,"Hublot Big Bang 41 mm
Earl Grey Hematite Baguette Bezel 342.ST.5010.LR.1912","$14,311",Hublot,Big Bang 41 mm,342.ST.5010.LR.1912,N/A,N/A,N/A,2012 (Approximation),Very good,N/A,N/A,N/A,14311.0
9236,N/A,"$20,878",Rolex,GMT-Master II,126710BLNR,N/A,N/A,N/A,2023,N/A,N/A,40 mm,New,20878.0
7031,"Audemars Piguet Royal Oak
4100SA","$20,073",Audemars Piguet,Royal Oak,4100SA,Automatic,Gold/Steel,Gold/Steel,1994,Very good,Men's watch/Unisex,36 mm,N/A,20073.0
39571,"Omega Speedmaster Professional Moonwatch
Dark Side of the Moon Ref 311.92.44.51.01.006 Men’s Black Ceramic 2020","$10,995",Omega,Speedmaster Professional Moonwatch,311.92.44.51.01.006,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,44.25 mm,N/A,10995.0
3891,"Zenith Port Royal
01-0090-346","$1,093",Zenith,Port Royal,N/A,N/A,N/A,N/A,1970 (Approximation),Very good,Men's watch/Unisex,N/A,N/A,1093.0
10004,"Seiko Selection
Solar Chronograph Men's Watch SBPY167",$318,Seiko,Selection,N/A,N/A,N/A,N/A,2022,New,N/A,N/A,N/A,318.0
1127,"Omega De Ville Prestige
40mm","$4,868",Omega,De Ville Prestige,434.10.40.20.06.001,Automatic,Steel,Steel,2023,Unworn,Men's watch/Unisex,40 mm,N/A,4868.0
5854,"Omega Speedmaster
38 Co-Axial Chronograph 324.38.38.50.55.001","$9,547",Omega,Speedmaster,324.38.38.50.55.001,Automatic,Steel,Leather,2023,Unworn,N/A,38 mm,N/A,9547.0
3030,"Omega Constellation
Quartz",Price on request,Omega,Constellation,131.20.28.60.02.001,Quartz,Gold/Steel,Gold/Steel,2023,New,Women's watch,28 mm,N/A,0.0
15681,N/A,"$11,798",Rolex,Submariner (No Date),14060,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,11798.0
70872,N/A,"$16,948",Rolex,Datejust 36,6605,N/A,N/A,N/A,1956,N/A,N/A,36 mm,Very good,16948.0
2856,"Jaeger-LeCoultre Reverso Grande Taille
270.8.08","$4,486",Jaeger-LeCoultre,Reverso Grande Taille,270.8.08,N/A,N/A,N/A,2008,Very good,Men's watch/Unisex,26 x 42 mm,N/A,4486.0
22790,"Omega Speedmaster Mark II
145.014","$2,708",Omega,Speedmaster Mark II,145.014,N/A,N/A,N/A,1970,Good,Men's watch/Unisex,42 x 45 mm,N/A,2708.0
3567,"Tudor Submariner
　75090　Submariner","$4,623",Tudor,Submariner,75090,Automatic,Steel,Steel,Unknown,N/A,Men's watch/Unisex,36 mm,N/A,4623.0
10906,"Seiko GS
GRAND SEIKO REF.6146-8000","$1,464",Seiko,N/A,6146-8000,Automatic,Steel,N/A,1968,N/A,N/A,37 mm,N/A,1464.0
7404,"Audemars Piguet Royal Oak Selfwinding
オーデマ・ピゲ ロイヤルオーク15400ST.OO.1220ST.01","$44,006",Audemars Piguet,Royal Oak Selfwinding,15400ST.OO.1220ST.01,Automatic,Steel,N/A,Unknown,Good,Men's watch/Unisex,41 mm,N/A,44006.0
3665,"Tudor Pelagos
FXD 25707B 2023 Box and Papers","$4,830",Tudor,Pelagos,N/A,Automatic,Titanium,Rubber,2023,Very good,Men's watch/Unisex,42 mm,N/A,4830.0
44007,N/A,"$45,150",Rolex,Day-Date 40,228239,N/A,N/A,N/A,2022,N/A,N/A,N/A,Unworn,45150.0
4215,"Cartier Ronde Solo de Cartier
XL W6701010 Box & Papers","$2,821",Cartier,Ronde Solo de Cartier,W6701010,N/A,N/A,N/A,2013,Good,Men's watch/Unisex,42 mm,N/A,2821.0
25855,"Omega Speedmaster Day Date
中古 オメガ OMEGA 3520.50 スピードマスター マーク40 コスモス トリプルカレンダー クロノグラフ 自動巻き メンズ 保証書付き O#123944","$1,732",Omega,Speedmaster Day Date,3520.50,Automatic,Steel,N/A,Unknown,Fair,Men's watch/Unisex,38 mm,N/A,1732.0
30283,Omega Speedmaster DD145.022,N/A,Omega,Speedmaster Professional Moonwatch,N/A,N/A,N/A,N/A,"1982, 1983, 1984, 1988",N/A,Men's watch/Unisex,N/A,N/A,0.0
1558,"Omega Seamaster 300
165.024","$9,805",Omega,Seamaster 300,165.024,N/A,N/A,N/A,1966 (Approximation),Very good,Men's watch/Unisex,41 mm,N/A,9805.0
7668,"Tudor Black Bay Fifty-Eight
Navy Blue","$4,863",Tudor,Black Bay Fifty-Eight,79030B,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,39 mm,N/A,4863.0
54911,N/A,"$4,295",Rolex,Datejust,N/A,N/A,Steel,Steel,Unknown,N/A,N/A,31 mm,Good,4295.0
1294,"Zenith
El Primero 3620 Steel Automatic 44 mm","$11,789",Zenith,N/A,03.9300.3620/78.I001,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,44 mm,N/A,11789.0
9416,"Omega Speedmaster Racing
Used SWISS MADE CO-AXIAL Chronograph Tachymeter Date Black SS Silver","$2,531",Omega,Speedmaster Racing,326.30.40.50.01.001,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,40 mm,N/A,2531.0
8248,"Longines Master Collection
Automatic L21284776","$2,201",Longines,Master Collection,L2.128.4.77.6,Automatic,Steel,Steel,2023,New,Women's watch,25.5 mm,N/A,2201.0
10919,"Longines Master Collection
新品 ロンジン マスターコレクション コンビ L2.793.5.78.7 SSxGP 自動巻","$2,391",Longines,Master Collection,L2.793.5.78.7,Automatic,Gold/Steel,N/A,Unknown,New,Men's watch/Unisex,40 mm,N/A,2391.0
9676,"IWC Portuguese Chronograph
IW371438","$4,200",IWC,Portuguese Chronograph,IW371438,N/A,N/A,N/A,2008 (Approximation),Good,Men's watch/Unisex,41 mm,N/A,4200.0
3119,"Zenith Elite
Classic Automatic Full Set","$2,559",Zenith,Elite,90/01.0040.670,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,36 mm,N/A,2559.0
4690,"Audemars Piguet Royal Oak Chronograph
Selfwinding Chronograph - Khaki Green Dial - “50th Anniversary”","$106,002",Audemars Piguet,Royal Oak Chronograph,26240ST.OO.1320ST.04,N/A,N/A,N/A,2022,New,Men's watch/Unisex,41 mm,N/A,106002.0
923,"Breitling Chrono-Matic
2111","$4,659",Breitling,Chrono-Matic,2111,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,38 mm,N/A,4659.0
11563,"Patek Philippe Twenty~4
18k RG Brown Dial Diamond Ladies Auto B/P 7300/1200R","$55,888",Patek Philippe,Twenty~4,7300,Automatic,Rose gold,Rose gold,Unknown,New,Women's watch,36 mm,N/A,55888.0
26927,"Omega De Ville Trésor
Small Second 40mm Blue","$7,975",Omega,De Ville Trésor,435.13.40.21.03.002,N/A,N/A,N/A,2022,New,Men's watch/Unisex,40 mm,N/A,7975.0
627,"Breitling Superocean 44
Blue Dial","$3,911",Breitling,Superocean 44,Y1739316/C959,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,44 mm,N/A,3911.0
4358,"Cartier Tank
Must Black Cartier WSTA0072 - 33.7 mm x 25.5 mm Steel Full Set New Never Worn 10-2022","$4,615",Cartier,Tank,WSTA0072,N/A,N/A,N/A,2022,New,Men's watch/Unisex,33.7 mm,N/A,4615.0
453,"Audemars Piguet Royal Oak Concept
SPLIT SECOND CHRONOGRAPH GMT LARGE DATE","$250,625",Audemars Piguet,Royal Oak Concept,N/A,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,43 mm,N/A,250625.0
9887,"Cartier
カルティエ パンテールドゥカルティエSM/D W4PN0013 SS クォーツ","$7,446",Cartier,N/A,W4PN0013,N/A,N/A,N/A,Unknown,Very good,Women's watch,N/A,N/A,7446.0
9446,"Cartier Pasha
現状特価品 Cartier カルティエ パシャ38mm グリット W31059H3 自動巻き ステンレス メンズ シルバー 430 2143200504072","$2,323",Cartier,Pasha,W31059H3,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,38 mm,N/A,2323.0
11094,"Cartier Tank Française
Steel & Gold W Guarantee & Booklet Ref. 2384","$2,950",Cartier,Tank Française,2384,N/A,N/A,N/A,2000 (Approximation),Good,Women's watch,20 x 25 mm,N/A,2950.0
7284,"Tudor Black Bay Bronze
79250BM","$3,250",Tudor,Black Bay Bronze,N/A,Automatic,Bronze,Textile,2018,Very good,Men's watch/Unisex,43 mm,N/A,3250.0
56094,N/A,Price on request,Rolex,Submariner Date,116610LV,N/A,Steel,Steel,Unknown,N/A,N/A,40 mm,Unworn,0.0
293,"Tudor Black Bay GMT
79830RB","$5,711",Tudor,Black Bay GMT,79830RB,N/A,N/A,N/A,2020,Unworn,Men's watch/Unisex,41 mm,N/A,5711.0
814,"Patek Philippe Calatrava
4820","$11,421",Patek Philippe,Calatrava,4820,N/A,N/A,N/A,2005,Good,Women's watch,N/A,N/A,11421.0
1565,"Longines
poket","$5,903",Longines,N/A,N/A,N/A,N/A,N/A,1930,Very good,Men's watch/Unisex,42 mm,N/A,5903.0
3711,"Panerai Luminor Marina 1950 3 Days
パネライ PAM00422 ルミノール マリーナ1950 3デイズ スモールセコンド 手巻き メンズ 752397 中古","$6,127",Panerai,Luminor Marina 1950 3 Days,PAM00422,Manual winding,Steel,Leather,Unknown,Fair,Men's watch/Unisex,47 mm,N/A,6127.0
4314,"Zenith Defy Skyline
03.9300.3620/51.I001","$8,051",Zenith,Defy Skyline,03.9300.3620/51.I001,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,41 mm,N/A,8051.0
13959,"Breitling Avenger
Gmt Automatic 43 A17318101c1x2","$3,395",Breitling,Avenger,N/A,N/A,N/A,N/A,2023,New,Men's watch/Unisex,43 mm,N/A,3395.0
51357,N/A,"$42,888",Rolex,Daytona,116515,N/A,N/A,N/A,2017,N/A,N/A,40 mm,Very good,42888.0
6728,"Longines Master Collection
L26284517 - The Longines Master Collection Automatic Black Dial Stainless Steel Men's Watc","$1,896",Longines,Master Collection,L26284517,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,38.5 mm,N/A,1896.0
6022,"TAG Heuer Alter Ego
Quartz Original Box Perfect Condition","$1,267",TAG Heuer,Alter Ego,WP131C,N/A,N/A,N/A,Unknown,Very good,Women's watch,29 mm,N/A,1267.0
12929,"Omega Constellation
131.23.39.20.02.001","$8,380",Omega,Constellation,131.23.39.20.02.001,Automatic,Gold/Steel,Gold/Steel,2023,New,Men's watch/Unisex,39 mm,N/A,8380.0
793,"Audemars Piguet Royal Oak Offshore Chronograph
44mm","$43,494",Audemars Piguet,Royal Oak Offshore Chronograph,26400SO.OO.A054CA.01,N/A,N/A,N/A,2015,New,Men's watch/Unisex,44 mm,N/A,43494.0
2270,"Audemars Piguet Royal Oak Dual Time
AP Royal Oak Dual Time 26120ST | Unworn | Full Set | Silver Dial | 39 mm | Discontinued","$46,582",Audemars Piguet,Royal Oak Dual Time,26120ST.OO.1220ST.01,Automatic,Steel,Steel,2016,Unworn,Men's watch/Unisex,39 mm,N/A,46582.0
1987,"Panerai Luminor 1950 10 Days GMT
PAM00533","$9,555",Panerai,Luminor 1950 10 Days GMT,PAM00533,Automatic,Steel,Leather,2016,Very good,Men's watch/Unisex,44 mm,N/A,9555.0
641,"Vacheron Constantin
Lady Classic / orologio donna / quadrante dorato / cassa e bracciale oro giallo - REF. 60002/554611","$10,351",Vacheron Constantin,N/A,N/A,N/A,N/A,N/A,Unknown,New,Women's watch,24 mm,N/A,10351.0
18081,"Seiko
Essentials",$175,Seiko,N/A,N/A,N/A,N/A,N/A,2023,New,Women's watch,18.9 mm,N/A,175.0
10109,N/A,"$12,696",Rolex,Datejust 41,126300,N/A,Steel,Steel,2022,N/A,N/A,41 x 48 mm,Unworn,12696.0
33928,"Omega Speedmaster
'Silver Snoopy Award' 50th Anniversary","$24,500",Omega,Speedmaster,310.32.42.50.02.001,Manual winding,Steel,Textile,Unknown,Unworn,Men's watch/Unisex,42 mm,N/A,24500.0
4394,"Panerai Ferrari
FER00001","$4,257",Panerai,Ferrari,FER00001,Automatic,Steel,Rubber,2000,Very good,N/A,45 mm,N/A,4257.0
10340,"Omega De Ville Trésor
Co-Axial Master Chronometer 40MM","$7,374",Omega,De Ville Trésor,435.13.40.21.03.001,N/A,N/A,N/A,2023,New,Men's watch/Unisex,40 mm,N/A,7374.0
9080,"Hublot Classic Fusion Chronograph
541.NX.7170.LR","$8,928",Hublot,Classic Fusion Chronograph,541.NX.7170.LR,Automatic,Titanium,Leather,2021,Unworn,N/A,45 mm,N/A,8928.0
6910,"Longines HydroConquest
L3.781.3.06.9","$1,937",Longines,HydroConquest,L3.781.3.06.9,Automatic,Ceramic,Rubber,2023,New,Men's watch/Unisex,N/A,N/A,1937.0
4243,"Cartier
Mini Baignoire Panther Spots","$22,643",Cartier,N/A,N/A,N/A,N/A,N/A,2005,Very good,Women's watch,N/A,N/A,22643.0
8933,"IWC Aquatimer Chronograph
IW376803","$5,000",IWC,Aquatimer Chronograph,IW376803,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,44 mm,N/A,5000.0
9399,"TAG Heuer 2000
Professional Classic WK1310 Black Dial Ladies 28mm",$605,TAG Heuer,2000,N/A,Quartz,Steel,Steel,1998 (Approximation),Very good,Women's watch,28 mm,N/A,605.0
8700,"TAG Heuer Formula 1 Calibre 16
CAU2011-0","$1,169",TAG Heuer,Formula 1 Calibre 16,N/A,Automatic,Steel,N/A,Unknown,Fair,N/A,44 mm,N/A,1169.0
22958,"Omega Speedmaster Split-Seconds
3540.50","$3,066",Omega,Speedmaster Split-Seconds,3540.50,N/A,N/A,N/A,2013 (Approximation),Very good,Men's watch/Unisex,42 mm,N/A,3066.0
3912,"TAG Heuer Aquaracer
Professional 200 Solargraph",Price on request,TAG Heuer,Aquaracer,WBP1180.BF0000,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,40 mm,N/A,0.0
17455,"Seiko Presage
SSA453J1",$518,Seiko,Presage,SSA453J1,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,40.8 mm,N/A,518.0
64051,N/A,"$7,853",Rolex,Datejust 36,16234,N/A,Steel,Steel,1995,N/A,N/A,36 mm,Very good,7853.0
18012,"Breitling Chronomat
B01 42","$9,999",Breitling,Chronomat,UB0134101B1U1,N/A,N/A,N/A,2022,New,Men's watch/Unisex,42 mm,N/A,9999.0
5653,"Richard Mille RM 011
Felipe Massa in Carbon",Price on request,Richard Mille,RM 011,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,50 x 40 mm,N/A,0.0
45466,N/A,"$15,900",Rolex,Datejust 41,126334,N/A,White gold,Steel,Unknown,N/A,N/A,41 mm,Unworn,15900.0
9935,N/A,"$12,301",Rolex,Oyster Perpetual 36,126000,N/A,Steel,Steel,2023,N/A,N/A,36 mm,Unworn,12301.0
13596,N/A,"$11,805",Rolex,Explorer II,216570,N/A,N/A,N/A,2014,N/A,N/A,42 mm,Very good,11805.0
30910,N/A,"$14,839",Rolex,Explorer II,216570,N/A,N/A,N/A,Unknown,N/A,N/A,42 mm,Very good,14839.0
1648,"Hublot Spirit of Big Bang
Titanium Blue Diamonds 39mm",Price on request,Hublot,Spirit of Big Bang,665.NX.7170.LR.1204,Automatic,Titanium,Crocodile skin,2023,Unworn,Women's watch,39 mm,N/A,0.0
31940,"Omega Constellation Quartz
オメガ OMEGA コンステレーション ベゼルダイヤ123.15.24.60.03.001","$2,155",Omega,Constellation Quartz,123.15.24.60.03.001,Quartz,Steel,N/A,Unknown,Unworn,Women's watch,24 mm,N/A,2155.0
5019,"Omega
1940s Cosmic Triple Date Moonphase ref.2471/1","$11,173",Omega,N/A,2471/1,N/A,N/A,N/A,1945 (Approximation),Very good,Men's watch/Unisex,35 mm,N/A,11173.0
32799,N/A,"$74,652",Rolex,GMT-Master II,126719BLRO,N/A,N/A,N/A,2020,N/A,N/A,40 mm,Very good,74652.0
10206,"Patek Philippe Calatrava
2552 18k 35mm watch","$25,500",Patek Philippe,Calatrava,2552,Automatic,N/A,N/A,Unknown,Very good,Men's watch/Unisex,35 mm,N/A,25500.0
2514,"Seiko Presage
Sharp Edged Series GMT Automatic Watch SARF003/SPB219J1 with 1 yr warranty",$984,Seiko,Presage,SARF003,Automatic,Steel,Steel,2021 (Approximation),New,Men's watch/Unisex,42.2 mm,N/A,984.0
4086,"Hublot King Power
Foudroyante Black Magic,48MM","$10,362",Hublot,King Power,715.CL.1123.RX,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,48 mm,N/A,10362.0
32881,N/A,"$54,450",Rolex,Day-Date 40,228235,N/A,Rose gold,Rose gold,2023,N/A,N/A,40 mm,New,54450.0
963,"Seiko Chronograph
Automatic Ref No. 6139-7002",$474,Seiko,Chronograph,6139-7002,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,41 x 44 mm,N/A,474.0
6297,N/A,"$22,817",Rolex,Sea-Dweller Deepsea,126660,N/A,N/A,N/A,Unknown,N/A,N/A,44 mm,New,22817.0
69362,N/A,"$15,818",Rolex,GMT-Master II,16710,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,15818.0
3374,"TAG Heuer Carrera
WBN2112.BA0639 - Carrera Automatic Blue Dial Stainless Steel Men's Watch","$3,349",TAG Heuer,Carrera,WBN2112.BA0639,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,39 mm,N/A,3349.0
8724,"Longines Record
Collection","$3,244",Longines,Record,L2.820.5.72.7,Automatic,Steel,Gold/Steel,2023,New,Men's watch/Unisex,N/A,N/A,3244.0
55606,N/A,"$51,900",Rolex,Day-Date 40,228235,N/A,Rose gold,Rose gold,2021,N/A,N/A,40 mm,Good,51900.0
1577,"TAG Heuer Formula 1 Quartz
Grey Dial Stainless Steel Men's Watch - CAZ101AG.BA0842","$1,717",TAG Heuer,Formula 1 Quartz,CAZ101AG.BA0842,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,43 mm,N/A,1717.0
8238,"Omega Seamaster 120 M
Jacques Mayol LTD Edition Watch 2586.70 BF559184",$698,Omega,Seamaster 120 M,2586.70,Quartz,Steel,Steel,Unknown,Good,Women's watch,26 mm,N/A,698.0
952,"Audemars Piguet
Classic 18K YELLOW GOLD","$8,255",Audemars Piguet,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,34 x 31 mm,N/A,8255.0
16321,"Omega Seamaster Aqua Terra
 150m","$6,269",Omega,Seamaster Aqua Terra,220.10.41.21.02.002,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,41 mm,N/A,6269.0
67207,N/A,"$64,069",Rolex,Day-Date II,218238,N/A,Yellow gold,Yellow gold,Unknown,N/A,N/A,41 mm,Very good,64069.0
333,"Omega Seamaster Planet Ocean
600 M CoAxial Master Chronomet","$10,603",Omega,Seamaster Planet Ocean,215.33.44.22.01.001,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,43.5 mm,N/A,10603.0
1504,"Patek Philippe Perpetual Calendar Chronograph
Moon Chronograph","$129,519",Patek Philippe,Perpetual Calendar Chronograph,N/A,Manual winding,Rose gold,Rose gold,1990,Good,N/A,36 mm,N/A,129519.0
11446,"Patek Philippe Vintage
 Gobbi-Milan Square Watch 2433","$9,950",Patek Philippe,Vintage,2433,Manual winding,Rose gold,Leather,Unknown,Good,Men's watch/Unisex,28 x 35 mm,N/A,9950.0
5870,"Jaeger-LeCoultre Grande Reverso
Automatique","$11,999",Jaeger-LeCoultre,Grande Reverso,240.2.72,N/A,N/A,N/A,Unknown,Very good,N/A,N/A,N/A,11999.0
64857,N/A,"$3,339",Rolex,Lady-Datejust,69173,N/A,N/A,N/A,Unknown,N/A,N/A,26 mm,Very good,3339.0
45083,N/A,"$6,660",Rolex,Lady-Datejust,179161,N/A,N/A,N/A,2005 (Approximation),N/A,N/A,26 mm,Very good,6660.0
12699,N/A,"$9,714",Rolex,Explorer,14270,N/A,N/A,N/A,1998,N/A,N/A,39 mm,Very good,9714.0
43755,N/A,"$16,950",Rolex,Oyster Perpetual 36,126000,N/A,N/A,N/A,2022,N/A,N/A,N/A,Unworn,16950.0
7828,"IWC Pilot Chronograph
Fliegerchronograph 3706","$4,948",IWC,Pilot Chronograph,3706,Automatic,Steel,N/A,2000,Very good,Men's watch/Unisex,39 mm,N/A,4948.0
27491,"Omega Seamaster 300
WatchCo w/Date - Unpolished - PENDING","$6,300",Omega,Seamaster 300,166.0324,Automatic,N/A,N/A,Unknown,N/A,N/A,42 mm,N/A,6300.0
46689,N/A,"$9,249",Rolex,Oyster Perpetual 41,124300,N/A,Steel,Steel,2023,N/A,N/A,41 mm,Unworn,9249.0
11810,"Cartier
Ref. WSSA0030","$6,200",Cartier,N/A,WSSA0030,N/A,N/A,N/A,2021,Very good,N/A,39 x 40 mm,N/A,6200.0
47897,N/A,"$84,999",Rolex,Day-Date 40,N/A,N/A,N/A,N/A,2022,N/A,N/A,40 mm,Very good,84999.0
55586,N/A,"$22,995",Rolex,Sky-Dweller,326934,N/A,Steel,Steel,2018,N/A,N/A,42 mm,Good,22995.0
19007,"Seiko
Lord Marvel Hi-Beat",$400,Seiko,N/A,5740-8000,N/A,N/A,N/A,1973,Good,Men's watch/Unisex,35 x 42 mm,N/A,400.0
9661,"Hublot Classic Fusion Quartz
581.CO.1181.RX","$7,700",Hublot,Classic Fusion Quartz,581.CO.1181.RX,Quartz,Ceramic,Rubber,2023,New,Women's watch,33 mm,N/A,7700.0
3474,"Omega Seamaster Aqua Terra
150M Master Chronometer","$6,377",Omega,Seamaster Aqua Terra,220.12.38.20.03.001,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,38 mm,N/A,6377.0
3334,"Oris Aquis Small Second
Date 01 743 7733 4135-07 8 24 05PEB 45,5mm 04/10/2018 8083U","$1,806",Oris,Aquis Small Second,01 743 7733 4135-07 8 24 05PEB,N/A,N/A,N/A,2018,Very good,Men's watch/Unisex,45.5 mm,N/A,1806.0
69327,N/A,"$19,773",Rolex,Daytona,116523,N/A,Gold/Steel,Gold/Steel,2006,N/A,N/A,40 mm,Very good,19773.0
1578,"Vacheron Constantin Overseas
47040/B01A-9094","$16,132",Vacheron Constantin,Overseas,47040/B01A-9094,Automatic,Steel,Steel,2005 (Approximation),Very good,Men's watch/Unisex,42 mm,N/A,16132.0
19283,"Seiko Presage
Porcelain Presage","$1,400",Seiko,Presage,SPB319J1,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,N/A,N/A,1400.0
38023,"Omega Constellation
Co-Axial 131.23.39.20.02.002 Stainless Steel / Yellow Gold","$4,917",Omega,Constellation,131.23.39.20.02.002,N/A,N/A,N/A,Unknown,Unworn,N/A,39 mm,N/A,4917.0
8596,"Audemars Piguet Royal Oak
41mm Black Dial Rose Gold Watch 15500OR.OO.D002CR.01 Box Papers",Price on request,Audemars Piguet,Royal Oak,15500OR.OO.D002CR.01,Automatic,Rose gold,N/A,Unknown,Unworn,Men's watch/Unisex,41 mm,N/A,0.0
9369,"Tudor Black Bay Chrono
79360N","$5,350",Tudor,Black Bay Chrono,79360N,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,41 mm,N/A,5350.0
3819,"Tudor Pelagos
LHD 25610TNL","$5,681",Tudor,Pelagos,N/A,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,N/A,N/A,5681.0
33752,N/A,"$69,914",Rolex,Day-Date 40,228235,N/A,Rose gold,Rose gold,2022,N/A,N/A,40 mm,New,69914.0
16168,"Omega Seamaster Aqua Terra
150 m","$11,827",Omega,Seamaster Aqua Terra,220.20.41.21.06.001,N/A,N/A,N/A,2023,New,Men's watch/Unisex,41 mm,N/A,11827.0
37341,"Omega Speedmaster
Chronoscope","$7,900",Omega,Speedmaster,329.30.43.51.02.001,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,43 mm,N/A,7900.0
75,"IWC Pilot Chronograph
Pilot's Chronograph 43mm","$8,000",IWC,Pilot Chronograph,IW378003,Automatic,Steel,Leather,2023,Unworn,Men's watch/Unisex,43 mm,N/A,8000.0
1386,"Longines
Quartz Square/Tank NOS-condition/Mint",$917,Longines,N/A,N/A,N/A,N/A,N/A,1983 (Approximation),Unworn,Men's watch/Unisex,N/A,N/A,917.0
10860,"Seiko Prospex
Sumo Prospex Green Dial SBDC081",$569,Seiko,Prospex,SBDC081,Automatic,Steel,Steel,2021,Very good,Men's watch/Unisex,45 mm,N/A,569.0
3794,"Tudor Black Bay 36
Heritage Black Bay blue dial neu/ungetragen von 2023","$3,439",Tudor,Black Bay 36,79500,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,36 mm,N/A,3439.0
30387,"Omega Speedmaster
スピードマスター ST145.0022 プロフェッショナル 下がりR メンズ 腕時計","$5,410",Omega,Speedmaster,ST145.0022,Manual winding,Steel,Steel,Unknown,Good,Men's watch/Unisex,42 mm,N/A,5410.0
7926,"Patek Philippe Nautilus
2019 Patek Philippe Nautilus 5726a Full Set","$85,141",Patek Philippe,Nautilus,5726A-001,N/A,N/A,N/A,2019,New,Men's watch/Unisex,40.5 mm,N/A,85141.0
18288,N/A,"$7,335",Rolex,Explorer,14270,N/A,Steel,Steel,1999,N/A,N/A,36 x 43 mm,Very good,7335.0
16469,"Omega Constellation
Stunning Patina - Constellation Arrowhead Markers Pie-Pan","$2,622",Omega,Constellation,2782 Vintage Steel Patina Box Automatic,N/A,N/A,N/A,1954,Good,Men's watch/Unisex,35 mm,N/A,2622.0
27611,N/A,"$12,878",Rolex,Lady-Datejust,279171,N/A,N/A,N/A,Unknown,N/A,N/A,28 mm,Unworn,12878.0
524,"Audemars Piguet Royal Oak Offshore
Selfwinding - Music Edition","$79,992",Audemars Piguet,Royal Oak Offshore,15600TI.OO.A343CA.01,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,43 mm,N/A,79992.0
19604,N/A,"$14,457",Rolex,GMT-Master II,16710,N/A,Steel,Steel,2001,N/A,N/A,40 mm,Very good,14457.0
1952,"Oris Big Crown Pointer Date
01 754 7741 3167-07 8 20 01 - Oris Big Crown Automatic Green Dial Bronze Men's Watch","$2,847",Oris,Big Crown Pointer Date,01 754 7741 3167-07 8 20 01,Automatic,Bronze,N/A,Unknown,New,Men's watch/Unisex,40 mm,N/A,2847.0
53376,N/A,"$9,500",Rolex,Oyster Perpetual 41,124300,N/A,Steel,Steel,2023,N/A,N/A,41mm mm,New,9500.0
7332,"Breitling
Chronograph Chronomat B01 42 Bentley","$8,955",Breitling,N/A,AB01343A1L1A1,N/A,N/A,N/A,2023,New,Men's watch/Unisex,42 mm,N/A,8955.0
55062,N/A,"$17,995",Rolex,Datejust,N/A,N/A,Steel,Gold/Steel,Unknown,N/A,N/A,31 mm,Very good,17995.0
